timestamp_us,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,motor_id,motor_command
512377443,-1.280,1.829,0.183,-0.024,-0.008,1.044,2,887
512378638,-0.976,1.768,0.244,-0.034,-0.015,0.989,2,897
512379622,-0.427,1.463,0.244,-0.015,0.035,1.034,2,897
512380638,-0.488,1.280,0.671,0.007,0.074,1.082,2,897
512381575,-0.793,1.098,0.732,0.016,0.073,1.021,2,897
512382638,-1.220,1.220,0.305,0.013,0.053,1.066,2,897
512383576,-1.402,1.402,0.427,0.021,0.053,1.059,2,897
512384638,-1.585,1.646,0.366,-0.001,0.011,1.000,2,897
512385631,-1.585,1.585,0.366,0.002,-0.020,1.031,2,897
512386152,-1.463,1.646,0.488,-0.032,-0.047,1.078,2,897
512387701,-1.098,1.585,0.732,-0.030,0.006,0.996,2,897
512388216,-1.098,1.585,0.732,-0.030,0.006,0.996,2,897
512389700,-0.488,0.976,0.793,0.006,0.074,1.067,2,897
512390215,-0.488,0.976,0.793,0.006,0.074,1.067,2,897
512391700,-0.610,1.220,0.854,0.002,0.088,1.025,2,897
512392215,-1.098,1.220,0.732,0.027,0.078,1.065,2,897
512393700,-1.768,1.646,0.305,0.015,0.037,1.039,2,897
512394216,-2.073,1.524,0.122,-0.004,-0.006,0.995,2,897
512395700,-1.707,1.524,0.427,-0.037,-0.040,1.066,2,897
512396214,-1.707,1.524,0.427,-0.037,-0.040,1.066,2,897
512397700,-0.915,1.585,0.732,-0.013,-0.001,1.039,2,897
512398215,-0.488,1.159,0.610,-0.007,0.050,1.083,2,897
512399707,-0.244,1.098,0.793,0.001,0.059,1.015,2,897
512400220,-0.244,1.280,0.732,0.019,0.088,1.029,2,897
512401706,-1.159,1.402,0.549,0.038,0.071,1.046,2,897
512402218,-1.159,1.402,0.549,0.038,0.071,1.046,2,897
512403700,-1.220,1.585,0.183,-0.003,-0.028,1.041,2,897
512404214,-1.220,1.585,0.183,-0.003,-0.028,1.041,2,897
