timestamp_us,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,motor_id,motor_command
207132203,-1.402,3.476,0.488,-0.122,-0.061,1.107,3,1100
207133694,-0.976,4.756,-0.122,-0.201,-0.051,0.944,3,1100
207134203,-0.366,4.756,-0.305,-0.223,-0.004,1.006,3,1100
207135694,-0.183,0.854,0.183,0.072,0.081,1.104,3,1100
207136209,-0.183,0.854,0.183,0.072,0.081,1.104,3,1100
207137694,-1.402,-1.280,0.610,0.191,0.044,1.123,3,1100
207138209,-1.768,-0.549,1.159,0.191,0.044,1.123,3,1100
207139694,-1.646,1.585,1.402,0.046,0.026,1.166,3,1100
207140207,-1.402,3.232,0.854,-0.121,-0.051,1.066,3,1100
207141694,-0.610,4.207,-0.244,-0.203,-0.047,0.926,3,1100
207142209,-0.610,4.207,-0.244,-0.200,0.015,1.030,3,1100
207143694,-0.427,0.732,0.000,0.044,0.077,1.133,3,1100
207144203,-0.427,0.732,0.000,0.044,0.077,1.133,3,1100
207145694,-1.280,-1.402,0.305,0.196,0.073,1.208,3,1100
207146203,-1.402,-0.427,0.854,0.159,0.054,0.977,3,1100
207147694,-1.707,1.524,0.976,0.037,0.036,1.177,3,1100
207148203,-1.220,3.354,0.671,-0.113,-0.040,1.058,3,1100
207149694,-0.366,4.146,-0.122,-0.217,-0.009,1.010,3,1100
207150203,-0.366,4.146,-0.122,-0.217,-0.009,1.010,3,1100
207151694,-0.183,0.610,0.061,0.059,0.083,1.128,3,1100
207152203,-0.793,-1.220,0.183,0.129,0.036,0.886,3,1100
207153694,-1.159,-1.646,0.610,0.200,0.065,1.209,3,1100
207154209,-1.524,-0.671,1.159,0.154,0.046,0.948,3,1100
207155694,-1.220,3.476,0.610,0.059,0.047,1.228,3,1100
207156203,-1.220,3.476,0.610,-0.118,-0.046,1.022,3,1100
207157694,-0.854,4.085,-0.183,-0.217,0.004,0.985,3,1100
207158209,-0.854,4.085,-0.183,-0.217,0.004,0.985,3,1100
207159694,-0.305,0.854,0.305,0.051,0.081,1.124,3,1100
207160203,-0.915,-0.915,0.427,0.120,0.048,0.889,3,1100
207161691,-1.463,-1.646,0.427,0.202,0.070,1.201,3,1100
207162206,-1.768,-0.732,0.610,0.174,0.043,0.951,3,1100
207163694,-1.341,3.293,0.671,-0.121,-0.053,1.011,3,1100
207164209,-1.341,3.293,0.671,-0.121,-0.053,1.011,3,1100
207165694,-0.488,4.268,-0.305,-0.225,-0.002,0.972,3,1100
207166203,0.061,3.293,-0.122,-0.091,0.075,0.971,3,1100
207167694,-0.061,0.854,0.183,0.052,0.072,1.089,3,1100
207168209,-0.793,-1.037,0.244,0.105,0.043,0.916,3,1100
207169694,-1.707,-0.671,0.427,0.168,0.054,0.951,3,1100
207170207,-1.707,-0.671,0.427,0.168,0.054,0.951,3,1100
207171694,-1.829,3.110,0.976,-0.112,-0.052,1.005,3,1100
207172209,-1.280,4.085,-0.183,-0.112,-0.052,1.005,3,1100
207173694,-0.976,4.207,-0.305,-0.208,-0.010,0.955,3,1100
207174209,-0.732,3.415,-0.366,-0.104,0.067,1.015,3,1100
207175694,-0.976,-0.793,0.061,0.042,0.083,1.057,3,1100
207176203,-0.976,-0.793,0.061,0.118,0.033,0.929,3,1100
207177691,-1.585,-0.793,0.793,0.170,0.049,0.968,3,1100
