timestamp_us,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,motor_id,motor_command
260815370,-1.098,1.402,0.976,0.001,0.026,1.031,255,77
260816638,-1.402,1.220,0.854,-0.002,0.033,1.029,255,77
260817420,-1.524,1.098,1.098,0.001,0.022,1.038,255,77
260818639,-1.280,1.402,0.976,-0.010,0.017,1.047,255,77
260819408,-1.280,1.646,1.098,-0.006,0.020,1.038,255,77
260820639,-1.098,1.585,0.793,0.000,0.027,1.030,255,77
260821386,-0.854,1.585,0.732,0.009,0.034,1.019,255,77
260822639,-0.915,1.646,0.610,0.002,0.073,1.030,255,77
260823369,-1.098,1.768,0.427,-0.021,0.007,1.045,255,77
260824638,-1.098,1.707,0.610,0.031,0.015,1.040,255,77
260825376,-1.098,1.707,0.610,0.031,0.015,1.040,255,77
260826639,-1.280,1.402,0.488,0.005,0.020,1.059,255,77
260827375,-0.976,1.280,0.366,-0.002,-0.004,1.039,255,77
260828638,-0.915,1.341,0.305,-0.028,0.013,1.029,255,77
260829374,-0.915,1.585,0.793,0.005,0.000,1.036,255,77
260830639,-0.854,1.707,0.610,-0.004,0.027,1.040,255,77
260831722,-0.549,1.402,0.549,-0.001,0.039,1.045,255,77
260832641,-0.610,1.280,0.427,0.015,0.058,1.029,255,87
260833397,-0.610,1.220,0.610,0.007,0.061,1.032,255,87
260834638,-0.732,1.220,0.549,-0.009,0.076,1.039,255,87
260835374,-1.098,1.402,0.427,0.011,0.027,1.033,255,87
260836639,-1.402,1.402,0.488,-0.008,0.023,1.037,255,87
260837369,-1.463,1.646,0.366,-0.021,0.013,1.040,255,87
260838638,-1.524,1.585,0.183,0.014,0.001,1.027,255,87
260839440,-1.220,1.524,0.427,0.014,-0.005,1.029,255,87
260840639,-1.037,1.585,0.427,-0.002,0.001,1.040,255,87
260841391,-1.159,2.012,0.488,-0.031,0.006,1.040,255,87
260842638,-1.098,1.829,0.427,-0.023,0.042,1.032,255,87
260843380,-0.976,1.524,0.244,-0.007,0.050,1.029,255,87
260844639,-0.671,1.585,0.244,0.008,0.049,1.038,255,87
260845364,-0.671,1.585,0.244,0.008,0.049,1.038,255,87
260846638,-0.976,1.280,0.244,-0.030,0.045,1.038,255,87
260847375,-1.098,1.280,0.183,-0.028,0.025,1.044,255,87
260848639,-1.280,1.585,0.183,-0.007,0.026,1.033,255,87
260849378,-1.341,1.402,0.305,0.017,0.008,1.026,255,87
260850639,-1.220,1.463,0.305,0.021,0.004,1.036,255,87
260851373,-1.159,1.341,0.305,0.011,-0.009,1.037,255,87
260852638,-1.159,1.524,0.183,0.007,0.019,1.037,255,87
260853369,-0.915,1.768,0.366,-0.001,0.033,1.032,255,87
260854638,-0.793,1.890,0.549,-0.004,0.025,1.042,255,87
260855415,-0.793,2.134,0.183,-0.003,0.035,1.040,255,87
260856639,-1.037,1.646,-0.061,-0.012,0.024,1.033,255,87
260857380,-1.159,1.463,0.000,-0.030,0.036,1.040,255,87
260858638,-1.463,1.341,0.305,-0.003,0.035,1.036,255,87
260859360,-1.463,1.341,0.305,-0.003,0.035,1.036,255,87
260860638,-1.280,1.098,0.000,0.004,0.030,1.037,255,87
260861374,-1.341,1.159,0.183,0.018,0.030,1.037,255,87
260862639,-1.341,1.463,0.671,0.014,0.038,1.037,255,87
260863379,-1.159,1.341,0.549,0.025,0.016,1.044,255,87
260864639,-1.341,1.341,0.122,-0.005,0.025,1.046,255,87
260865382,-1.463,1.402,0.305,-0.005,0.025,1.046,255,87
260866639,-1.037,1.890,0.305,-0.018,0.019,1.042,255,87
260867371,-1.098,1.768,0.488,0.008,0.026,1.031,255,87
260868639,-1.220,1.463,0.305,-0.005,0.014,1.046,255,87
260869374,-1.280,1.402,-0.061,0.001,0.032,1.036,255,87
260870639,-0.976,1.585,0.244,-0.028,0.028,1.037,255,87
260871370,-0.976,1.646,0.244,-0.020,0.049,1.032,255,87
260872638,-1.159,1.280,0.366,-0.002,0.049,1.037,255,87
260873374,-1.159,1.280,0.366,-0.002,0.049,1.037,255,87
260874639,-1.220,1.037,0.549,-0.007,0.031,1.042,255,87
260875370,-1.280,1.037,0.488,0.020,0.025,1.023,255,87
260876638,-1.402,1.463,0.671,0.009,0.015,1.041,255,87
260877380,-1.463,1.707,0.305,0.013,0.021,1.046,255,87
260878639,-0.976,1.402,0.061,-0.018,0.029,1.029,255,87
260879370,-0.976,1.402,0.061,-0.018,0.029,1.029,255,87
260880638,-0.732,1.463,0.366,-0.010,0.008,1.032,255,87
260881720,-0.915,1.524,0.366,-0.031,0.044,1.046,255,87
260882641,-1.220,1.463,0.366,-0.008,0.025,1.037,255,97
260883410,-1.463,1.037,0.305,0.006,0.062,1.044,255,97
260884638,-1.463,1.098,0.427,0.014,0.033,1.035,255,97
260885379,-1.463,1.463,0.366,-0.007,0.037,1.037,255,97
260886639,-1.037,1.646,0.244,0.001,0.021,1.031,255,97
260887373,-1.098,1.768,0.305,0.012,0.037,1.047,255,97
260888639,-0.976,1.646,0.366,0.004,0.018,1.020,255,97
260889369,-0.915,1.341,0.488,-0.008,0.005,1.042,255,97
260890638,-0.854,1.463,0.427,-0.037,0.003,1.025,255,97
