timestamp_us,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,motor_id,motor_command
195378200,-0.854,0.183,1.037,-0.012,0.051,1.073,2,1100
195379640,-0.854,0.732,1.098,0.117,0.047,1.044,2,1100
195380659,-0.732,1.646,0.732,0.100,0.016,1.017,2,1100
195381187,-0.732,1.646,0.732,0.100,0.016,1.017,2,1100
195382694,-0.671,2.988,0.183,-0.049,0.021,0.975,2,1100
195383210,-0.976,2.378,0.183,-0.058,-0.018,1.024,2,1100
195384695,-1.098,1.768,0.610,-0.148,0.015,1.044,2,1100
195385214,-0.915,0.366,0.854,-0.084,0.008,1.036,2,1100
195386694,-1.159,0.305,1.402,0.102,0.053,1.034,2,1100
195387208,-1.159,0.305,1.402,0.102,0.053,1.034,2,1100
195388694,-1.280,1.829,0.732,0.084,0.009,1.051,2,1100
195389214,-1.220,2.683,0.671,0.041,0.008,1.032,2,1100
195390694,-1.098,2.622,0.549,-0.054,0.034,0.993,2,1100
195391210,-1.159,2.195,0.610,-0.089,-0.028,1.021,2,1100
195392694,-1.220,0.549,0.854,-0.084,0.060,1.049,2,1100
195393209,-1.220,0.549,0.854,-0.084,0.060,1.049,2,1100
195394694,-0.732,0.244,1.402,0.085,0.055,1.019,2,1100
195395210,-0.976,0.976,0.732,0.085,0.055,1.019,2,1100
195396694,-0.915,2.195,0.854,0.076,0.032,1.059,2,1100
195397214,-1.037,2.866,0.427,0.051,0.033,0.977,2,1100
195398694,-1.159,2.134,0.244,-0.065,-0.001,1.014,2,1100
195399209,-1.159,2.134,0.244,-0.116,-0.038,1.028,2,1100
195400701,-1.159,0.671,1.341,-0.042,0.096,1.075,2,1100
195401227,-1.159,0.671,1.341,-0.042,0.096,1.075,2,1100
195402695,-0.854,0.732,1.524,0.059,0.054,1.045,2,1100
195403219,-1.098,1.280,0.732,0.097,-0.010,1.054,2,1100
195404694,-1.037,2.195,0.793,0.090,0.064,1.032,2,1100
195405213,-0.854,2.500,0.671,0.029,0.005,1.024,2,1100
195406694,-0.976,2.012,0.305,-0.131,-0.039,1.013,2,1100
195407218,-0.976,2.012,0.305,-0.131,-0.039,1.013,2,1100
195408694,-0.854,0.488,1.646,-0.015,0.096,1.075,2,1100
195409208,-0.732,0.427,1.585,0.050,0.056,1.043,2,1100
195410694,-1.098,0.671,1.098,0.070,0.017,1.061,2,1100
195411217,-1.280,1.585,1.159,0.122,0.052,1.048,2,1100
195412694,-1.159,2.561,0.732,-0.023,-0.000,1.023,2,1100
195413208,-1.159,2.561,0.732,-0.023,-0.000,1.023,2,1100
195414695,-1.402,2.195,0.488,-0.135,0.018,1.014,2,1100
195415210,-1.098,1.098,1.037,-0.135,0.018,1.014,2,1100
195416694,-1.098,0.366,1.646,-0.034,0.080,1.027,2,1100
195417209,-1.159,0.427,1.585,0.041,0.038,1.066,2,1100
195418694,-0.793,0.732,1.280,0.093,0.046,1.063,2,1100
195419217,-0.854,1.707,1.159,0.133,0.055,1.028,2,1100
195420694,-1.220,2.805,0.244,-0.047,-0.009,1.024,2,1100
195421218,-1.220,2.805,0.244,-0.047,-0.009,1.024,2,1100
